DWM_CODE,DWM_NAME,UniqueID,AU_ID,Sta2AUPos,caseWtrBdy,caseAUname,establish
95,BUZZARDS BAY,W2328,MA95-13,Direct,buttonwood brook,buttonwood brook,2011
95,BUZZARDS BAY,W2329,MA95-no seg ,neither,unnamed lake/pond, ,2011
95,BUZZARDS BAY,W2330,MA95-13,Direct,buttonwood brook,buttonwood brook,2011
95,BUZZARDS BAY,W2331,MA95-13,Direct,buttonwood brook,buttonwood brook,2011
95,BUZZARDS BAY,W2332,MA95-99,Direct,unnamed tributary,unnamed tributary,2011
95,BUZZARDS BAY,W2333,MA95-99,Direct,unnamed tributary,unnamed tributary,2011
95,BUZZARDS BAY,W2334,MA95-99,Direct,unnamed tributary,unnamed tributary,2011
96,CAPE COD,W2335,MA96-29,Indirect,unnamed tributary, ,2011
96,CAPE COD,W2336,MA96-29,Indirect,unnamed tributary, ,2011
96,CAPE COD,W2337,MA96-29,Indirect,unnamed tributary, ,2011
96,CAPE COD,W2338,MA96-29,Indirect,unnamed tributary, ,2011
96,CAPE COD,W2339,MA96-29,Indirect,unnamed tributary, ,2011
96,CAPE COD,W2340,MA96-29,Indirect,unnamed tributary, ,2011
62,TAUNTON,W2341,MA62-07,Indirect,unnamed tributary, ,2012
62,TAUNTON,W2342,MA62-29,Indirect,unnamed tributary, ,2012
62,TAUNTON,W2343,MA62-38,Indirect,unnamed tributary, ,2012
73,BOSTON HARBOR: Neponset,W2344,MA73-15,Indirect,germany brook, ,2012
73,BOSTON HARBOR: Neponset,W2345,MA73-15,Indirect,germany brook, ,2012
73,BOSTON HARBOR: Neponset,W2346,MA73-16,Indirect,unnamed tributary, ,2012
95,BUZZARDS BAY,W2347,MA95-99,Indirect,unnamed tributary, ,2012
52,TEN MILE,W2348,MA52-02,Direct,ten mile river,ten mile river,2012
52,TEN MILE,W2349,MA52-02,Direct,ten mile river,ten mile river,2012
36,CHICOPEE,W2350,MA36-21,Direct,chicopee brook,chicopee brook,2014
62,TAUNTON,W2351,MA62-43,Direct,cobb brook,cobb brook,2012
62,TAUNTON,W2352,MA62-02,Indirect,unnamed tributary, ,2012
62,TAUNTON,W2353,MA62-43,Direct,cobb brook,cobb brook,2012
62,TAUNTON,W2354,MA62-07,Indirect,unnamed tributary, ,2012
62,TAUNTON,W2355,MA62-07,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2356,MA94151,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2357,MA94-03,Direct,french stream,french stream,2012
94,SOUTH COASTAL,W2358,MA94-03,Direct,french stream,french stream,2012
94,SOUTH COASTAL,W2359,MA94-03,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2360,MA94-03,Direct,french stream,french stream,2012
94,SOUTH COASTAL,W2361,MA94-67,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2362,MA94-67,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2363,MA94-67,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2364,MA94-67,Indirect,unnamed tributary, ,2012
95,BUZZARDS BAY,W2365,MA95-41,Indirect,unnamed tributary, ,2012
95,BUZZARDS BAY,W2366,MA95-98,Direct,unnamed tributary,unnamed tributary,2012
95,BUZZARDS BAY,W2367,MA95-41,Indirect,unnamed tributary, ,2012
95,BUZZARDS BAY,W2368,MA95-97,Direct,allen creek,allen creek,2012
95,BUZZARDS BAY,W2369,MA95-45,Indirect,unnamed tributary, ,2012
95,BUZZARDS BAY,W2370,MA95-41,Indirect,unnamed tributary, ,2012
94,SOUTH COASTAL,W2371,MA94-67,Direct,tussock brook,tussock brook,2012
62,TAUNTON,W2372,MA62-29,Direct,mill river,mill river,2013
62,TAUNTON,W2373,MA62-60,Direct,wading river,wading river,2013
95,BUZZARDS BAY,W2374,MA95-96,Direct,doggett brook,doggett brook,2013
62,TAUNTON,W2375,MA62-10,Direct,satucket river,satucket river,2013
61,MOUNT HOPE BAY (SHORE),W2376,MA61-08,Direct,kickamuit river,kickamuit river,2013
62,TAUNTON,W2377,MA62-62,Direct,rumford river,rumford river,2013
62,TAUNTON,W2378,MA62-08,Direct,salisbury brook,salisbury brook,2013
62,TAUNTON,W2379,MA62-75,Direct,puddingshear brook,puddingshear brook,2013
53,NARRAGANSETT BAY (SHORE),W2380,MA53-22,Direct,palmer river,palmer river,2013
62,TAUNTON,W2381,MA62-35,Direct,hockomock river,hockomock river,2013
62,TAUNTON,W2382,MA62-81,Direct,fall brook,fall brook,2013
53,NARRAGANSETT BAY (SHORE),W2383,MA53-13,Direct,clear run brook,clear run brook,2013
62,TAUNTON,W2384,MA62-35,Direct,hockomock river,hockomock river,2013
73,BOSTON HARBOR: Neponset,W2385,MA73-29,Direct,pine tree brook,pine tree brook,2013
62,TAUNTON,W2386,MA62-33,Direct,shumatuscacant river,shumatuscacant river,2013
61,MOUNT HOPE BAY (SHORE),W2387,MA61-10,Direct,cole river,cole river,2013
95,BUZZARDS BAY,W2388,MA95-36,Direct,mattapoisett river,mattapoisett river,2013
62,TAUNTON,W2389,MA62-29,Direct,mill river,mill river,2013
71,BOSTON HARBOR: Mystic,W2390,MA71-01,Indirect,unnamed tributary, ,2013
96,CAPE COD,W2391,MA96-91,Direct,santuit river,santuit river,2013
96,CAPE COD,W2392,MA96-106,Direct,herring river,herring river,2013
62,TAUNTON,W2393,MA62-78,Direct,unnamed tributary,unnamed tributary,2013
95,BUZZARDS BAY,W2394,MA95-75,Direct,unnamed tributary,unnamed tributary,2013
74,BOSTON HARBOR: Weymouth & Weir,W2395,MA74-02,Direct,weir river,weir river,2013
62,TAUNTON,W2396,MA62-25,Direct,nemasket river,nemasket river,2013
95,BUZZARDS BAY,W2397,MA95-36,Direct,mattapoisett river,mattapoisett river,2013
53,NARRAGANSETT BAY (SHORE),W2398,MA53-08,Direct,east branch (palmer river),east branch palmer river,2013
94,SOUTH COASTAL,W2399,MA94-60,Direct,pudding brook,pudding brook,2013
62,TAUNTON,W2400,MA62-77,Direct,pine swamp brook,pine swamp brook,2013
71,BOSTON HARBOR: Mystic,W2401,MA71-07,Direct,mill brook,mill brook,2013
62,TAUNTON,W2402,MA62-63,Direct,rumford river,rumford river,2013
74,BOSTON HARBOR: Weymouth & Weir,W2403,MA74-16,Direct,accord brook,accord brook,2013
95,BUZZARDS BAY,W2404,MA95-11,Direct,paskamanset river,paskamanset river,2013
62,TAUNTON,W2405,MA62-13,Direct,town river,town river,2013
62,TAUNTON,W2406,MA62-05,Direct,salisbury plain river,salisbury plain river,2013
62,TAUNTON,W2407,MA62-61,Direct,wading river,wading river,2013
53,NARRAGANSETT BAY (SHORE),W2408,MA53-20,Direct,runnins river,runnins river,2013
81,NASHUA,W2409,MA81-18,Direct,mason brook,mason brook,2013
81,NASHUA,W2410,MA81-80,Direct,pearl hill brook,pearl hill brook,2013
95,BUZZARDS BAY,W2411,MA95-37,Indirect,west branch westport river, ,2013
62,TAUNTON,W2412,MA62-45,Direct,rattlesnake brook,rattlesnake brook,2013
51,BLACKSTONE,W2413,MA51-22,Direct,round top brook,round top brook,2013
33,DEERFIELD,W2414,MA33-28,Direct,green river,green river,2013
32,WESTFIELD,W2415,MA32-01,Direct,west branch westfield river,west branch westfield river,2012
94,SOUTH COASTAL,W2416,MA94143,Direct,silver lake,silver lake,2013
52,TEN MILE,W2417,MA52-08,Direct,sevenmile river,sevenmile river,2013
52,TEN MILE,W2418,MA52-08,Indirect,unnamed tributary, ,2013
52,TEN MILE,W2419,MA52-08,Indirect,unnamed tributary, ,2013
52,TEN MILE,W2420,MA52-08,Indirect,unnamed tributary, ,2013
52,TEN MILE,W2421,MA52-08,Direct,sevenmile river,sevenmile river,2013
73,BOSTON HARBOR: Neponset,W2422,MA73-22,Direct,pequid brook,pequid brook,2013
52,TEN MILE,W2423,MA52-08,Direct,sevenmile river,sevenmile river,2013
52,TEN MILE,W2424,MA52-08,Direct,sevenmile river,sevenmile river,2013
73,BOSTON HARBOR: Neponset,W2425,MA73-22,Indirect,pequid brook, ,2013
73,BOSTON HARBOR: Neponset,W2426,MA73-22,Direct,pequid brook,pequid brook,2013
53,NARRAGANSETT BAY (SHORE),W2427,MA53-01,Direct,runnins river,runnins river,2013
62,TAUNTON,W2428,MA62-05,Direct,salisbury plain river,salisbury plain river,2013
62,TAUNTON,W2429,MA62-05,Direct,salisbury plain river,salisbury plain river,2013
62,TAUNTON,W2430,MA62-05,Direct,salisbury plain river,salisbury plain river,2013
62,TAUNTON,W2431,MA62-08,Direct,salisbury brook,salisbury brook,2013
94,SOUTH COASTAL,W2432,MA94151,Indirect,unnamed tributary, ,2013
94,SOUTH COASTAL,W2433,MA94151,Indirect,unnamed tributary, ,2013
62,TAUNTON,W2434,MA62094,Indirect,shumatuscacant river/island grove pond, ,2013
62,TAUNTON,W2435,MA62-08,Direct,salisbury brook,salisbury brook,2013
62,TAUNTON,W2436,MA62-08,Direct,salisbury brook,salisbury brook,2013
62,TAUNTON,W2437,MA62-08,Direct,salisbury brook,salisbury brook,2013
62,TAUNTON,W2438,MA62-08,Direct,salisbury brook,salisbury brook,2013
95,BUZZARDS BAY,W2439,MA95-37,Indirect,west branch westport river, ,2013
94,SOUTH COASTAL,W2440,MA94-03,Indirect,unnamed tributary, ,2013
53,NARRAGANSETT BAY (SHORE),W2441,MA53-20,Direct,runnins river,runnins river,2013
53,NARRAGANSETT BAY (SHORE),W2442,MA53-20,Direct,runnins river,runnins river,2013
53,NARRAGANSETT BAY (SHORE),W2443,MA53-05,Direct,palmer river,palmer river,2013
53,NARRAGANSETT BAY (SHORE),W2444,MA53-03,Direct,palmer river,palmer river,2013
53,NARRAGANSETT BAY (SHORE),W2445,MA53-06,Indirect,unnamed tributary, ,2013
53,NARRAGANSETT BAY (SHORE),W2446,MA53-06,Indirect,unnamed tributary, ,2013
53,NARRAGANSETT BAY (SHORE),W2447,MA53-14,Direct,torrey creek,torrey creek,2013
53,NARRAGANSETT BAY (SHORE),W2448,MA53-17,Indirect,unnamed tributary, ,2013
53,NARRAGANSETT BAY (SHORE),W2449,MA53-20,Direct,runnins river,runnins river,2013
62,TAUNTON,W2450,MA62218,Direct,monponsett pond,"monponsett pond, east basin",2013
62,TAUNTON,W2451,MA62119,Direct,monponsett pond,"monponsett pond, west basin",2013
94,SOUTH COASTAL,W2452,MA94143,Indirect,silver lake, ,2013
34,CONNECTICUT,W2453,MA34-98,Direct,pond brook,pond brook,2014
34,CONNECTICUT,W2454,MA34-103,Direct,unnamed tributary,unnamed tributary,2014
36,CHICOPEE,W2455,MA36-19,Indirect,unnamed tributary, ,2014
36,CHICOPEE,W2456,MA36-34,Direct,west branch fever brook,west branch fever brook,2014
36,CHICOPEE,W2457,MA36-79,Direct,vinica brook,vinica brook,2014
34,CONNECTICUT,W2458,MA34-no seg,neither,unnamed tributary, ,2014
36,CHICOPEE,W2459,MA36-80,Direct,unnamed tributary,unnamed tributary,2014
34,CONNECTICUT,W2460,MA34-99,Direct,tucker brook,tucker brook,2014
34,CONNECTICUT,W2461,MA34-09,Direct,long plain brook,long plain brook,2014
36,CHICOPEE,W2462,MA36-81,Direct,purgee brook,purgee brook,2014
34,CONNECTICUT,W2463,MA34-07,Direct,bachelor brook,bachelor brook,2014
62,TAUNTON,W2464,MA62-76,Indirect,labor in vain brook, ,2015
42,FRENCH,W2465,MA42064,Direct,webster lake,webster lake,2016
62,TAUNTON,W2466,MA62-45,Direct,rattlesnake brook,rattlesnake brook,2014
33,DEERFIELD,W2467,MA33-05,Direct,cold river,cold river,2013
31,FARMINGTON,W2468,MA31-16,Direct,hubbard brook,hubbard brook,2012
62,TAUNTON,W2469,MA62-09,Direct,beaver brook,beaver brook,2014
62,TAUNTON,W2470,MA62-09,Indirect,unnamed tributary, ,2014
62,TAUNTON,W2471,MA62-09,Direct,beaver brook,beaver brook,2014
53,NARRAGANSETT BAY (SHORE),W2472,MA53-12,Direct,fullers brook,fullers brook,2014
95,BUZZARDS BAY,W2473,MA95166,Direct,white island pond,"white island pond, east basin",2014
95,BUZZARDS BAY,W2474,MA95173,Direct,white island pond,"white island pond, west basin",2014
62,TAUNTON,W2475,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2476,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2477,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2478,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2479,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2480,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2481,MA62-29,Direct,mill river,mill river,2014
62,TAUNTON,W2482,MA62-29,Indirect,unnamed tributary, ,2014
62,TAUNTON,W2483,MA62-29,Indirect,unnamed tributary, ,2014
62,TAUNTON,W2484,MA62-29,Direct,mill river,mill river,2014
53,NARRAGANSETT BAY (SHORE),W2485,MA53-05,Direct,palmer river,palmer river,2014
53,NARRAGANSETT BAY (SHORE),W2486,MA53-05,Direct,palmer river,palmer river,2014
53,NARRAGANSETT BAY (SHORE),W2487,MA53-05,Direct,palmer river,palmer river,2014
53,NARRAGANSETT BAY (SHORE),W2488,MA53-05,Direct,palmer river,palmer river,2014
53,NARRAGANSETT BAY (SHORE),W2489,MA53-22,Indirect,unnamed tributary, ,2014
53,NARRAGANSETT BAY (SHORE),W2490,MA53-22,Indirect,unnamed tributary, ,2014
62,TAUNTON,W2491,MA62-08,Direct,salisbury brook,salisbury brook,2014
62,TAUNTON,W2492,MA62-05,Indirect,salisbury plain river, ,2014
52,TEN MILE,W2493,MA52-08,Direct,sevenmile river,sevenmile river,2014
52,TEN MILE,W2494,MA52-05,Direct,speedway brook,speedway brook,2014
62,TAUNTON,W2495,MA62-02,Direct,taunton river,taunton river,2014
53,NARRAGANSETT BAY (SHORE),W2496,MA53-14,Indirect,unnamed tributary, ,2014
53,NARRAGANSETT BAY (SHORE),W2497,MA53-14,Indirect,unnamed tributary, ,2014
53,NARRAGANSETT BAY (SHORE),W2498,MA53-14,Indirect,unnamed tributary, ,2014
74,BOSTON HARBOR: Weymouth & Weir,W2499,MA74-02,Direct,weir river,weir river,2014
74,BOSTON HARBOR: Weymouth & Weir,W2500,MA74-02,Direct,weir river,weir river,2014
95,BUZZARDS BAY,W2501,MA95-05,Direct,weweantic river,weweantic river,2014
95,BUZZARDS BAY,W2502,MA95-05,Direct,weweantic river,weweantic river,2014
95,BUZZARDS BAY,W2503,MA95-05,Direct,weweantic river,weweantic river,2014
95,BUZZARDS BAY,W2504,MA95-05,Direct,weweantic river,weweantic river,2014
53,NARRAGANSETT BAY (SHORE),W2505,MA53-20,Direct,runnins river,runnins river,2014
92,IPSWICH,W2506,MA92-06,Direct,ipswich river,ipswich river,2015
82,CONCORD (SuAsCo),W2507,MA82A-10,Direct,river meadow brook,river meadow brook,2015
82,CONCORD (SuAsCo),W2508,MA82A-18,Direct,cold spring brook,cold spring brook,2015
72,CHARLES,W2509,MA72-04,Direct,charles river,charles river,2015
84,MERRIMACK,W2510,MA84A-11,Direct,beaver brook,beaver brook,2015
82,CONCORD (SuAsCo),W2511,MA82B-17,Direct,assabet brook,assabet brook,2015
84,MERRIMACK,W2512,MA84A-28,Direct,powwow river,powwow river,2015
82,CONCORD (SuAsCo),W2513,MA82A-11,Direct,whitehall brook,whitehall brook,2015
72,CHARLES,W2514,MA72-52,Direct,hurd brook,hurd brook,2015
92,IPSWICH,W2515,MA92-06,Direct,ipswich river,ipswich river,2015
84,MERRIMACK,W2516,MA84B-04,Direct,stony brook,stony brook,2015
91,PARKER,W2517,MA91-07,Direct,jackman brook,jackman brook,2015
72,CHARLES,W2518,MA72-28,Direct,beaver brook,beaver brook,2015
93,NORTH COASTAL,W2519,MA93-35,Direct,saugus river,saugus river,2015
82,CONCORD (SuAsCo),W2520,MA82A-39,Direct,broad meadow brook,broad meadow brook,2015
92,IPSWICH,W2521,MA92-14,Direct,fish brook,fish brook,2015
83,SHAWSHEEN,W2522,MA83-06,Direct,vine brook,vine brook,2015
83,SHAWSHEEN,W2523,MA83-19,Direct,shawsheen river,shawsheen river,2015
82,CONCORD (SuAsCo),W2524,MA82B-12,Indirect,unnamed tributary, ,2015
82,CONCORD (SuAsCo),W2525,MA82B-29,Direct,great brook,great brook,2015
92,IPSWICH,W2526,MA92-06,Direct,ipswich river,ipswich river,2015
82,CONCORD (SuAsCo),W2527,MA82B-14,Direct,nashoba brook,nashoba brook,2015
82,CONCORD (SuAsCo),W2528,MA82B-31,Direct,unnamed tributary,unnamed tributary,2015
84,MERRIMACK,W2529,MA84A-41,Direct,cow pond brook,cow pond brook,2015
72,CHARLES,W2530,MA72-15,Direct,mill river,mill river,2015
82,CONCORD (SuAsCo),W2531,MA82B-20,Direct,hop brook,hop brook,2015
84,MERRIMACK,W2532,MA84A-22,Direct,cobbler brook,cobbler brook,2015
84,MERRIMACK,W2533,MA84A-11,Direct,beaver brook,beaver brook,2015
84,MERRIMACK,W2534,MA84B-03,Direct,stony brook,stony brook,2015
83,SHAWSHEEN,W2535,MA83-14,Direct,spring brook,spring brook,2015
82,CONCORD (SuAsCo),W2536,MA82A-22,Direct,unnamed tributary,unnamed tributary,2015
72,CHARLES,W2537,MA72-16,Direct,bogastow brook,bogastow brook,2015
83,SHAWSHEEN,W2538,MA83-19,Direct,shawsheen river,shawsheen river,2015
84,MERRIMACK,W2539,MA84B-03,Direct,stony brook,stony brook,2015
84,MERRIMACK,W2540,MA84A-33,Direct,salmon brook,salmon brook,2015
82,CONCORD (SuAsCo),W2541,MA82B-29,Direct,great brook,great brook,2015
92,IPSWICH,W2542,MA92-13,Direct,boston brook,boston brook,2015
91,PARKER,W2543,MA91-08,Direct,mill river,mill river,2015
82,CONCORD (SuAsCo),W2544,MA82B-21,Direct,north brook,north brook,2015
32,WESTFIELD,W2545,MA32-65,Direct,middle branch westfield river,middle branch westfield river,2015
82,CONCORD (SuAsCo),W2546,MA82A-26,Indirect,unnamed tributary, ,2015
82,CONCORD (SuAsCo),W2547,MA82A-31,Direct,unnamed tributary,unnamed tributary,2015
82,CONCORD (SuAsCo),W2548,MA82A-10,Direct,river meadow brook,river meadow brook,2015
82,CONCORD (SuAsCo),W2549,MA82A-08,Direct,concord river,concord river,2015
73,BOSTON HARBOR: Neponset,W2550,MA73-06,Direct,school meadow brook,school meadow brook,2015
73,BOSTON HARBOR: Neponset,W2551,MA73-06,Indirect,unnamed tributary, ,2015
73,BOSTON HARBOR: Neponset,W2552,MA73-32,Direct,unnamed tributary,unnamed tributary,2015
73,BOSTON HARBOR: Neponset,W2553,MA73-32,Direct,unnamed tributary,unnamed tributary,2015
73,BOSTON HARBOR: Neponset,W2554,MA73-32,Direct,unnamed tributary,unnamed tributary,2015
73,BOSTON HARBOR: Neponset,W2555,MA73-32,Indirect,unnamed tributary, ,2015
73,BOSTON HARBOR: Neponset,W2556,MA73-32,Direct,unnamed tributary,unnamed tributary,2015
61,MOUNT HOPE BAY (SHORE),W2557,MA61-07,Indirect,unnamed tributary, ,2015
61,MOUNT HOPE BAY (SHORE),W2558,MA61-04,Indirect,unnamed tributary, ,2015
61,MOUNT HOPE BAY (SHORE),W2559,MA61-04,Direct,cole river,cole river,2015
53,NARRAGANSETT BAY (SHORE),W2560,MA53-12,Indirect,unnamed tributary, ,2015
61,MOUNT HOPE BAY (SHORE),W2561,MA61-08,Direct,kickamuit river,kickamuit river,2015
61,MOUNT HOPE BAY (SHORE),W2562,MA61-08,Direct,kickamuit river,kickamuit river,2015
61,MOUNT HOPE BAY (SHORE),W2563,MA61-08,Direct,kickamuit river,kickamuit river,2015
61,MOUNT HOPE BAY (SHORE),W2564,MA61-08,Direct,kickamuit river,kickamuit river,2015
61,MOUNT HOPE BAY (SHORE),W2565,MA61-08,Indirect,unnamed tributary, ,2015
53,NARRAGANSETT BAY (SHORE),W2566,MA53-17,Indirect,unnamed tributary, ,2015
53,NARRAGANSETT BAY (SHORE),W2567,MA53-20,Direct,runnins river,runnins river,2015
53,NARRAGANSETT BAY (SHORE),W2568,MA53-20,Direct,runnins river,runnins river,2015
73,BOSTON HARBOR: Neponset,W2569,MA73-16,Indirect,unnamed tributary, ,2015
73,BOSTON HARBOR: Neponset,W2570,MA73-16,Indirect,unnamed tributary, ,2015
62,TAUNTON,W2571,MA62-32,Direct,matfield river,matfield river,2015
62,TAUNTON,W2572,MA62-32,Indirect,unnamed tributary, ,2015
62,TAUNTON,W2573,MA62-32,Direct,matfield river,matfield river,2015
62,TAUNTON,W2574,MA62-32,Indirect,unnamed tributary, ,2015
62,TAUNTON,W2575,MA62-32,Direct,matfield river,matfield river,2015
62,TAUNTON,W2576,MA62-29,Direct,mill river,mill river,2015
62,TAUNTON,W2577,MA62-29,Indirect,mill river, ,2015
62,TAUNTON,W2578,MA62-29,Direct,mill river, mill river,2015
62,TAUNTON,W2579,MA62-08,Direct,salisbury brook,salisbury brook,2015
62,TAUNTON,W2580,MA62-08,Direct,salisbury brook,salisbury brook,2015
62,TAUNTON,W2581,MA62-08,Direct,salisbury brook,salisbury brook,2015
62,TAUNTON,W2582,MA62-08,Direct,salisbury brook,salisbury brook,2015
62,TAUNTON,W2583,MA62-08,Direct,salisbury brook,salisbury brook,2015
62,TAUNTON,W2584,MA62-76,Direct,the creek,the creek,2015
62,TAUNTON,W2585,MA62-76,Direct,the creek,the creek,2015
62,TAUNTON,W2586,MA62-76,Indirect,unnamed tributary, ,2015
52,TEN MILE,W2587,MA52-08,Direct,sevenmile river,sevenmile river,2015
52,TEN MILE,W2588,MA52013,Direct,ten mile river/falls pond,"falls pond, north basin",2015
52,TEN MILE,W2589,MA52-02,Direct,ten mile river,ten mile river,2015
52,TEN MILE,W2590,MA52042,Direct,ten mile river/whiting pond,whiting pond,2015
52,TEN MILE,W2591,MA52042,Indirect,ten mile river, ,2015
52,TEN MILE,W2592,MA52-02,Indirect,ten mile river, ,2015
42,FRENCH,W2593,MA42005,Direct,little river/buffumville lake,buffumville lake,2016
42,FRENCH,W2594,MA42049,Direct,sargent pond,sargent pond,2016
35,MILLERS,W2595,MA35104,Direct,wrights reservoir,wrights reservoir,2016
36,CHICOPEE,W2596,MA36082,Direct,long pond,long pond,2016
35,MILLERS,W2597,MA35047,Direct,lake monomonac,lake monomonac,2016
36,CHICOPEE,W2598,MA36131,Direct,quacumquasit pond,quacumquasit pond,2016
36,CHICOPEE,W2599,MA36132,Direct,queen lake,queen lake,2016
41,QUINEBAUG,W2600,MA41014,Direct,quinebaug river/east brimfield reservoir,east brimfield reservoir,2016
36,CHICOPEE,W2601,MA36065,Direct,gaston pond,gaston pond,2016
41,QUINEBAUG,W2602,MA41019,Direct,hamilton reservoir,hamilton reservoir,2016
36,CHICOPEE,W2603,MA36066,Direct,muddy brook/hardwick pond,hardwick pond,2016
35,MILLERS,W2604,MA35089,Direct,tully pond,tully pond,2016
34,CONNECTICUT,W2605,MA34006,Direct,atkins reservoir,atkins reservoir,2016
34,CONNECTICUT,W2606,MA34-79,Indirect,roaring brook/roaring brook upper reservoir, ,2016
32,WESTFIELD,W2607,MA32055,Direct,pequot pond,pequot pond,2016
32,WESTFIELD,W2608,MA32023,Direct,congamond lakes,congamond lakes,2016
32,WESTFIELD,W2609,MA32029,Direct,damon pond,damon pond,2016
33,DEERFIELD,W2610,MA33009,Direct,hallockville pond,hallockville pond,2016
31,FARMINGTON,W2611,MA31003,Direct,benton pond,benton pond,2016
32,WESTFIELD,W2612,MA32057,Direct,west branch walker brook/robin hood lake,robin hood lake,2016
11,HUDSON: Hoosic,W2613,MA11016,Direct,windsor lake,windsor lake,2016
31,FARMINGTON,W2614,MA31020,Direct,lower spectacle pond,lower spectacle pond,2016
32,WESTFIELD,W2615,MA32013,Direct,buckley-dunton lake,buckley-dunton lake,2016
21,HOUSATONIC,W2616,MA21003,Direct,ashley lake,ashley lake,2016
21,HOUSATONIC,W2617,MA21015,Direct,card pond,card pond,2016
36,CHICOPEE,W2618,MA36-79,Indirect,vinica pond, ,2016
41,QUINEBAUG,W2619,MA41019,Direct,hamilton reservoir,hamilton reservoir,2016
34,CONNECTICUT,W2620,MA34006,Direct,atkins reservoir,atkins reservoir,2016
32,WESTFIELD,W2621,MA32057,Direct,west branch walker brook/robin hood lake,robin hood lake,2016
32,WESTFIELD,W2622,MA32013,Direct,buckley-dunton lake,buckley-dunton lake,2016
35,MILLERS,W2623,MA35047,Direct,lake monomonac,lake monomonac,2016
36,CHICOPEE,W2624,MA36065,Direct,gaston pond,gaston pond,2016
42,FRENCH,W2625,MA42005,Direct,little river/buffumville lake,buffumville lake,2016
32,WESTFIELD,W2626,MA32029,Direct,damon pond,damon pond,2016
41,QUINEBAUG,W2627,MA41014,Direct,east brimfield reservoir,east brimfield reservoir,2016
31,FARMINGTON,W2628,MA31020,Direct,lower spectacle pond,lower spectacle pond,2016
36,CHICOPEE,W2629,MA36132,Direct,queen lake,queen lake,2016
21,HOUSATONIC,W2630,MA21015,Direct,card pond,card pond,2016
36,CHICOPEE,W2631,MA36082,Direct,long pond,long pond,2016
11,HUDSON: Hoosic,W2632,MA11016,Direct,windsor lake,windsor lake,2016
36,CHICOPEE,W2633,MA36066,Direct,muddy brook/hardwick pond,hardwick pond,2016
33,DEERFIELD,W2634,MA33009,Direct,hallockville pond,hallockville pond,2016
35,MILLERS,W2635,MA35089,Direct,tully pond,tully pond,2016
35,MILLERS,W2636,MA35104,Direct,wrights reservoir,wrights reservoir,2016
36,CHICOPEE,W2637,MA36-79,Indirect,vinica pond, ,2016
21,HOUSATONIC,W2638,MA21003,Direct,ashley lake,ashley lake,2016
34,CONNECTICUT,W2639,MA34-79,Indirect,roaring brook/roaring brook upper reservoir, ,2016
42,FRENCH,W2640,MA42049,Direct,sargent pond,sargent pond,2016
34,CONNECTICUT,W2641,MA34057,Direct,nashawannuck pond,nashawannuck pond,2016
34,CONNECTICUT,W2642,MA34005,Direct,arcadia lake,arcadia lake,2016
95,BUZZARDS BAY,W2643,MA95-32,Direct,acushnet river,acushnet river,2016
95,BUZZARDS BAY,W2644,MA95-31,Direct,acushnet river,acushnet river,2016
95,BUZZARDS BAY,W2645,MA95-31,Indirect,unnamed tributary, ,2016
61,MOUNT HOPE BAY (SHORE),W2646,MA61-07,Indirect,unnamed tributary, ,2016
61,MOUNT HOPE BAY (SHORE),W2647,MA61-07,Indirect,unnamed tributary, ,2016
73,BOSTON HARBOR: Neponset,W2648,MA73-15,Direct,germany brook,germany brook,2016
73,BOSTON HARBOR: Neponset,W2649,MA73-15,Direct,germany brook,germany brook,2016
94,SOUTH COASTAL,W2650,MA94151,Indirect,unnamed tributary, ,2016
94,SOUTH COASTAL,W2651,MA94-05,Direct,north river,north river,2016
94,SOUTH COASTAL,W2652,MA94-05,Direct,north river,north river,2016
94,SOUTH COASTAL,W2653,MA94-27,Indirect,copeland tannery brook, ,2016
94,SOUTH COASTAL,W2654,MA94-27,Indirect,silver brook, ,2016
62,TAUNTON,W2655,MA62-02,Indirect,taunton river, ,2016
62,TAUNTON,W2656,MA62-02,Indirect,unnamed tributary, ,2016
62,TAUNTON,W2657,MA62-02,Indirect,unnamed tributary, ,2016
62,TAUNTON,W2658,MA62-02,Direct,taunton river,taunton river,2016
52,TEN MILE,W2659,MA52-08,Direct,sevenmile river,sevenmile river,2016
74,BOSTON HARBOR: Weymouth & Weir,W2660,MA74-05,Direct,weymouth back river,weymouth back river,2016
74,BOSTON HARBOR: Weymouth & Weir,W2661,MA74-05,Direct,weymouth back river,weymouth back river,2016
74,BOSTON HARBOR: Weymouth & Weir,W2662,MA74-05,Indirect,unnamed tributary, ,2016
74,BOSTON HARBOR: Weymouth & Weir,W2663,MA74-05,Direct,weymouth back river,weymouth back river,2016
