OBJECTID,Name,AU_ID,Area_SQ_MI,AU_Size,MERGE_SRC,OID_,LU_Stats,Shape_Leng,Shape_Area
408,MA92_17,MA92-17,10.49880000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,57680.00000000000,27191800.00000000000
409,MA92_18,MA92-18,2.26306000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,16320.00000000000,5861300.00000000000
410,MA92_19,MA92-19,3.14855000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,24780.00000000000,8154700.00000000000
411,MA92_20,MA92-20,1.71684000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,13760.00000000000,4446600.00000000000
412,MA92_21,MA92-21,1.03518000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,12000.00000000000,2681100.00000000000
413,MA92_22,MA92-22,0.72224300000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,9260.00000000000,1870600.00000000000
414,MA92_25,MA92-25,3.13148000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,18260.00000000000,8110500.00000000000
415,MA92_26,MA92-26,1.25626000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,11360.00000000000,3253700.00000000000
416,MA92_24,MA92-24,2.96507000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,19940.09800000000,7679497.16080000000
417,MA92_08,MA92-08,13.21770000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,46720.00000000000,34233700.00000000000
418,MA92_10,MA92-10,1.70781000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,11820.00000000000,4423200.00000000000
419,MA92_23,MA92-23,0.32328300000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,6200.00000000000,837300.00000000000
420,MA92_03,MA92-03,17.12930000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,63040.00000000000,44364600.00000000000
421,MA92_04,MA92-04,8.53618000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,31920.00000000000,22108600.00000000000
422,MA92_05,MA92-05,5.89381000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,33160.00000000000,15264900.00000000000
423,MA92_06,MA92-06,100.46200000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,147180.39380000000,260195803.01200000000
424,MA92_07,MA92-07,4.82052000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,24160.00000000000,12485100.00000000000
425,MA92_09,MA92-09,2.01580000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,17080.00000000000,5220900.00000000000
426,MA92_11,MA92-11,4.51948000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,26140.00000000000,11705400.00000000000
427,MA92_12,MA92-12,3.41245000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,32900.00000000000,8838200.00000000000
428,MA92_13,MA92-13,11.01620000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,52360.00000000000,28531700.00000000000
429,MA92_14,MA92-14,18.12570000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,61460.00000000000,46945300.00000000000
430,MA92_15,MA92-15,149.67600000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,205980.25120000000,387657826.40100000000
431,MA92_16,MA92-16,1.92097000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,13900.00000000000,4975300.00000000000
432,MA92_17,MA92-17,10.49880000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,57680.00000000000,27191800.00000000000
433,MA92_18,MA92-18,2.26306000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,16320.00000000000,5861300.00000000000
434,MA92_19,MA92-19,3.14855000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,24780.00000000000,8154700.00000000000
435,MA92_20,MA92-20,1.71684000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,13760.00000000000,4446600.00000000000
436,MA92_21,MA92-21,1.03518000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,12000.00000000000,2681100.00000000000
437,MA92_22,MA92-22,0.72224300000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,9260.00000000000,1870600.00000000000
438,MA92_25,MA92-25,3.13148000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,18260.00000000000,8110500.00000000000
439,MA92_26,MA92-26,1.25626000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,11360.00000000000,3253700.00000000000
440,MA92_24,MA92-24,2.96507000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,,19940.09800000000,7679497.16080000000
441,MA11_01,MA11-01,41.13830000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,65880.04319990000,106547604.49100000000
442,MA11_02,MA11-02,43.67010000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,66459.97099990000,113105100.93000000000
443,MA11_03,MA11-03,63.91570000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,83580.05679990000,165540899.72900000000
444,MA11_04,MA11-04,74.58760000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,95880.00739990000,193180898.61700000000
445,MA11_13,MA11-13,10.49060000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,36560.00000000000,27170400.00000000000
446,MA11_15,MA11-15,7.14563000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,28780.00000000000,18507100.00000000000
447,MA11_16,MA11-16,2.39750000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,18160.00000000000,6209500.00000000000
448,MA11_19,MA11-19,7.31173000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,24080.00000000000,18937300.00000000000
449,MA11_20,MA11-20,2.17190000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,15740.00700000000,5625196.06809000000
450,MA11_23,MA11-23,10.36430000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,35980.00000000000,26843400.00000000000
451,MA11_05,MA11-05,204.95700000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,175059.92280000000,530835799.57800000000
452,MA11_06,MA11-06,43.01920000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,69779.91280000000,111419202.06900000000
453,MA11_09,MA11-09,14.06490000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,33680.00000000000,36428000.00000000000
454,MA11_10,MA11-10,1.26421000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,11740.00000000000,3274300.00000000000
455,MA11_24,MA11-24,4.86172000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,24420.00000000000,12591800.00000000000
456,MA11_22,MA11-22,14.80510000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,37100.00000000000,38345000.00000000000
457,MA12_01,MA12-01,14.25720000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,34720.00000000000,36926100.00000000000
458,MA11_17,MA11-17,2.86943000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,16320.02730020000,7431800.11281000000
459,MA11_18,MA11-18,3.29855000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,18320.00000000000,8543200.00000000000
460,MA11_21,MA11-21,3.92948000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,18000.00000000000,10177300.00000000000
461,MA12_02,MA12-02,2.99397000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,12022.16986710000,7754334.34615000000
462,MA13_01,MA13-01,13.28740000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,31236.90301110000,34414260.05580000000
463,MA11_27,MA11-27,7.30756000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,23860.00000000000,18926500.00000000000
464,MA11_26,MA11-26,1.57290000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,11340.00000000000,4073800.00000000000
465,MA11_25,MA11-25,3.17832000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,17940.00000000000,8231800.00000000000
466,MA11_28,MA11-28,6.70525000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,26260.00500000000,17366506.59200000000
467,MA11_29,MA11-29,1.81402000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,12460.00000000000,4698300.00000000000
468,MA11_30,MA11-30,1.81267000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,12080.00000000000,4694800.00000000000
469,MA11_31,MA11-31,1.43329000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,13700.00000000000,3712200.00000000000
470,MA11_32,MA11-32,1.52414000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,15020.00000000000,3947500.00000000000
471,MA11_33,MA11-33,0.93081500000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,9180.00000000000,2410800.00000000000
472,MA11_34,MA11-34,2.50739000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,14700.00000000000,6494100.00000000000
473,MA11_35,MA11-35,0.63818800000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,7760.00000000000,1652900.00000000000
474,MA11_36,MA11-36,2.34854000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,13060.00000000000,6082700.00000000000
475,MA11_38,MA11-38,3.60924000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,20300.00000000000,9347900.00000000000
476,MA11_37,MA11-37,2.01256000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,11680.00000000000,5212500.00000000000
477,MA11_39,MA11-39,1.19197000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,10500.00000000000,3087200.00000000000
478,MA11_40,MA11-40,1.39132000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,12540.00000000000,3603500.00000000000
479,MA11_41,MA11-41,2.15738000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,15760.00000000000,5587600.00000000000
480,MA11_42,MA11-42,1.69561000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,14080.00000000000,4391600.00000000000
481,MA11_43,MA11-43,2.32769000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,,15960.00000000000,6028700.00000000000
482,MA21_07,MA21-07,14.40010000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,38920.09520000000,37296195.56500000000
483,MA21_09,MA21-09,9.10135000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,35540.00000000000,23572400.00000000000
484,MA21_17,MA21-17,23.55690000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,53080.00000000000,61012100.00000000000
485,MA21_22,MA21-22,18.60410000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,49840.00000000000,48184500.00000000000
486,MA21_25,MA21-25,56.72410000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,99600.06360000000,146914692.44700000000
487,MA21_01,MA21-01,53.13940000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,94219.86939990000,137630301.83400000000
488,MA21_28,MA21-28,22.21610000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,50900.00000000000,57539500.00000000000
489,MA21_26,MA21-26,62.24710000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,117299.96680000000,161219200.74700000000
490,MA21_23,MA21-23,53.27560000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,92800.03340000000,137983197.55400000000
491,MA21_21,MA21-21,5.76868000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,25760.00000000000,14940800.00000000000
492,MA21_19,MA21-19,281.05900000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,268379.75780000000,727938933.86400000000
493,MA21_15,MA21-15,50.13790000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,103239.82800000000,129856503.77700000000
494,MA21_12,MA21-12,3.80515000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,19260.00000000000,9855300.00000000000
495,MA21_04,MA21-04,170.34100000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,190679.60500000000,441182211.02200000000
496,MA21_02,MA21-02,70.85520000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,113979.73320000000,183514085.68900000000
497,MA21_29,MA21-29,15.09940000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,40160.00000000000,39107200.00000000000
498,MA21_39,MA21-39,10.08570000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,37160.00000000000,26121800.00000000000
499,MA21_34,MA21-34,1.25780000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,14520.00000000000,3257700.00000000000
500,MA21_36,MA21-36,12.17690000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,42260.00000000000,31537900.00000000000
501,MA21_38,MA21-38,2.01429000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,15160.00000000000,5217000.00000000000
502,MA21_44,MA21-44,12.24440000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,35859.55623980000,31712863.62590000000
503,MA21_45,MA21-45,2.01630000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,13780.00000000000,5222200.00000000000
504,MA21_47,MA21-47,2.03661000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,19220.00000000000,5274800.00000000000
505,MA21_48,MA21-48,15.12150000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,48600.00000000000,39164400.00000000000
506,MA21_49,MA21-49,5.20574000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,22060.00000000000,13482800.00000000000
507,MA21_50,MA21-50,0.77243600000,0.00000000000,New Group Layer\dec2016_subbasins,0,,10040.00000000000,2000600.00000000000
508,MA21_53,MA21-53,8.75776000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,35420.00000000000,22682500.00000000000
509,MA21_55,MA21-55,8.36120000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,34320.00000000000,21655400.00000000000
510,MA21_56,MA21-56,6.04697000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,30587.23111320000,15661581.41570000000
511,MA21_62,MA21-62,1.57955000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,11779.98860000000,4091004.74099000000
512,MA21_63,MA21-63,3.34558000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,21960.00000000000,8665000.00000000000
513,MA21_65,MA21-65,2.74669000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,17880.00000000000,7113900.00000000000
514,MA21_66,MA21-66,6.30779000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,25420.00000000000,16337100.00000000000
515,MA21_70,MA21-70,3.33863000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,17940.00000000000,8647000.00000000000
516,MA21_73,MA21-73,5.08075000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,22090.26918140000,13159078.83500000000
517,MA21_74,MA21-74,8.82556000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,33180.00000000000,22858100.00000000000
518,MA21_76,MA21-76,9.56819000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,38680.00000000000,24781500.00000000000
519,MA21_14,MA21-14,2.20228000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,16567.89386080000,5703875.45526000000
520,MA21_08,MA21-08,2.96800000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,17144.10732770000,7687081.75475000000
521,MA21_10,MA21-10,2.27028000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,15820.00000000000,5880000.00000000000
522,MA21_11,MA21-11,21.45960000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,58080.00000000000,55580000.00000000000
523,MA21_18,MA21-18,36.67890000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,70479.98480000000,94998020.01440000000
524,MA21_20,MA21-20,535.67300000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,362816.46631300000,1387387140.29000000000
525,MA21_24,MA21-24,11.86430000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,40960.00000000000,30728500.00000000000
526,MA21_27,MA21-27,7.95950000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,30880.00000000000,20615000.00000000000
527,MA21_30,MA21-30,7.02355000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,28680.00000000000,18190900.00000000000
528,MA21_31,MA21-31,3.36015000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,18042.40474710000,8702748.09173000000
529,MA21_32,MA21-32,2.04437000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,15500.00000000000,5294900.00000000000
530,MA21_33,MA21-33,0.83531400000,0.00000000000,New Group Layer\dec2016_subbasins,0,,9105.41831368000,2163452.39334000000
531,MA21_37,MA21-37,9.19209000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,40740.00000000000,23807400.00000000000
532,MA21_40,MA21-40,1.64341000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,15119.99874000000,4256399.95901000000
533,MA21_41,MA21-41,3.88990000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,17739.99150070000,10074799.95500000000
534,MA21-42,MA21-42,1.07414000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,9839.99279581000,2781999.96499000000
535,MA21_43,MA21-43,1.68823000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,16499.98360100000,4372500.01451000000
536,MA21_46,MA21-46,3.59335000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,18613.74678980000,9306734.12243000000
537,MA21_51,MA21-51,0.96903900000,0.00000000000,New Group Layer\dec2016_subbasins,0,,11420.00000000000,2509800.00000000000
538,MA21_52,MA21-52,0.99687700000,0.00000000000,New Group Layer\dec2016_subbasins,0,,8939.99208764000,2581900.04150000000
539,MA21_54,MA21-54,1.09294000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,10319.99138740000,2830699.99600000000
540,MA21_57,MA21-57,0.94046800000,0.00000000000,New Group Layer\dec2016_subbasins,0,,10760.00000000000,2435800.00000000000
541,MA21_58,MA21-58,1.41016000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,13299.99498050000,3652299.95751000000
542,MA21_59,MA21-59,3.54056000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,17722.86254800000,9170006.57064000000
543,MA21_60,MA21-60,1.96095000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,14443.21659240000,5078826.87065000000
544,MA21_61,MA21-61,1.44985000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,11439.99585350000,3755100.04150000000
545,MA21_64,MA21-64,1.20881000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,14219.99721220000,3130800.00099000000
546,MA21_67,MA21-67,2.10831000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,13179.99437530000,5460499.96348000000
547,MA21_68,MA21-68,1.26642000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,13859.98673580000,3280000.05548000000
548,MA21_69,MA21-69,3.01941000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,18862.32811020000,7820241.74454000000
549,MA21_71,MA21-71,1.33136000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,12679.98781750000,3448199.98799000000
550,MA21_72,MA21-72,3.41377000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,21085.93140910000,8841626.36208000000
551,MA21_75,MA21-75,10.40580000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,36807.56236480000,26950955.28510000000
552,MA21_77,MA21-77,6.62374000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,25851.58506840000,17155401.10840000000
553,MA21_78,MA21-78,1.33391000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,10719.97484380000,3454799.86500000000
554,MA21_79,MA21-79,23.98780000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,66307.45616580000,62128038.10350000000
555,MA21_80,MA21-80,11.39870000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,37951.39851980000,29522466.85710000000
556,MA21_35,MA21-35,2.96214000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,15820.00000000000,7671900.00000000000
557,MA21_81,MA21-81,9.21317000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,38340.00730000000,23862009.03050000000
558,MA21_06,MA21-06,43.94700000000,0.00000000000,New Group Layer\dec2016_subbasins,0,,96180.00970000000,113822243.72600000000
559,MA42_01,MA42-01,3.21098000000,0.00000000000,New Group Layer\french_all_subbasins,0,,19669.40457180000,8316394.75283000000
560,MA42_02,MA42-02,9.39330000000,0.00000000000,New Group Layer\french_all_subbasins,0,,36094.61848000000,24328542.67760000000
561,MA42_04,MA42-04,83.63650000000,0.00000000000,New Group Layer\french_all_subbasins,0,,124003.68482600000,216617421.63500000000
562,MA42_05,MA42-05,91.82570000000,0.00000000000,New Group Layer\french_all_subbasins,0,,124463.05409200000,237827417.82300000000
563,MA42_06,MA42-06,93.58570000000,0.00000000000,New Group Layer\french_all_subbasins,0,,129268.95494600000,242385849.67400000000
564,MA42_07,MA42-07,4.48455000000,0.00000000000,New Group Layer\french_all_subbasins,0,,21591.14215140000,11614942.17450000000
565,MA42_08,MA42-08,4.60198000000,0.00000000000,New Group Layer\french_all_subbasins,0,,25793.98490450000,11919085.62610000000
566,MA42_13,MA42-13,10.84300000000,0.00000000000,New Group Layer\french_all_subbasins,0,,48537.36322630000,28083135.18790000000
567,MA42_11,MA42-11,3.59731000000,0.00000000000,New Group Layer\french_all_subbasins,0,,18380.00000000000,9317000.00000000000
568,MA42_12,MA42-12,0.88220500000,0.00000000000,New Group Layer\french_all_subbasins,0,,9080.00000000000,2284900.00000000000
569,MA42_14,MA42-14,27.20550000000,0.00000000000,New Group Layer\french_all_subbasins,0,,65855.97382400000,70461997.35560000000
570,MA42_03,MA42-03,24.19280000000,0.00000000000,New Group Layer\french_all_subbasins,0,,67570.78905230000,62658942.23590000000
571,MA42_15,MA42-15,2.56866000000,0.00000000000,New Group Layer\french_all_subbasins,0,,16260.00000000000,6652800.00000000000
572,MA42_16,MA42-16,1.03449000000,0.00000000000,New Group Layer\french_all_subbasins,0,,10291.34063490000,2679322.97191000000
573,MA42_18,MA42-18,2.97619000000,0.00000000000,New Group Layer\french_all_subbasins,0,,19140.00000000000,7708300.00000000000
574,MA42_19,MA42-19,8.59938000000,0.00000000000,New Group Layer\french_all_subbasins,0,,33820.00000000000,22272300.00000000000
575,MA42_22,MA42-20,8.56336000000,0.00000000000,New Group Layer\french_all_subbasins,0,,33644.96588620000,22178989.05580000000
576,MA42_10,MA42-10,10.90270000000,0.00000000000,New Group Layer\french_all_subbasins,0,,36782.82270380000,28237950.70390000000
577,MA42_21,MA42-21,5.10701000000,0.00000000000,New Group Layer\french_all_subbasins,0,,27760.00000000000,13227100.00000000000
578,MA31_01,MA31-01,101.99200000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,136460.21080000000,264157937.13100000000
579,MA31_02,MA31-02,16.62790000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,66340.00000000000,43066100.00000000000
580,MA31_03,MA31-03,31.39440000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,69220.03620000000,81311212.25510000000
581,MA31_04,MA31-04,1.83557000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,16520.00000000000,4754100.00000000000
582,MA31_05,MA31-05,2.01877000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,14000.00000000000,5228600.00000000000
583,MA31_07,MA31-07,11.49840000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,50123.59885480000,29780753.81170000000
584,MA31_08,MA31-08,1.54877000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,16020.00000000000,4011300.00000000000
585,MA31_09,MA31-09,1.07112000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,12140.00000000000,2774200.00000000000
586,MA31_10,MA31-10,5.14715000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,26643.59885480000,13331046.18830000000
587,MA31_11,MA31-11,4.18577000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,30660.00000000000,10841100.00000000000
588,MA31_13,MA31-13,6.74932000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,33314.14213560000,17480650.00000000000
589,MA31_14,MA31-14,9.95993000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,40100.00000000000,25796100.00000000000
590,MA31_15,MA31-15,6.98884000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,29380.00000000000,18101000.00000000000
591,MA31_16,MA31-16,20.62820000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,53320.00000000000,53426900.00000000000
592,MA31_06,MA31-06,6.30870000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,39363.59885480000,16339453.81070000000
593,MA31_17,MA31-17,1.52252000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,14460.00030010000,3943299.98450000000
594,MA31_18,MA31-18,1.80155000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,16160.00070010000,4666000.00350000000
595,MA31_20,MA31-20,3.17229000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,20480.00010010000,8216199.95200000000
596,MA31_22,MA31-22,2.78198000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,19119.99890010000,7205300.00300000000
597,MA31_24,MA31-24,1.19499000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,11380.00090000000,3095000.00850000000
598,MA31_25,MA31-25,3.99225000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,26112.90015160000,10339890.13040000000
599,MA31_28,MA31-28,1.53352000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,13059.99900010000,3971800.00200000000
600,MA31_34,MA31-34,2.46441000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,16339.99940010000,6382800.00750000000
601,MA31_37,MA31-37,1.20649000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,12480.00110000000,3124800.02250000000
602,MA31_19,MA31-19,4.82952000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,24224.00992410000,12508399.30900000000
603,MA31_27,MA31-27,1.67665000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,14020.00000000000,4342500.00000000000
604,MA31_32,MA31-32,9.85622000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,34140.00000000000,25527500.00000000000
605,MA31_33,MA31-33,5.01273000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,24820.00000000000,12982900.00000000000
606,MA31_36,MA31-36,0.58726100000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,8700.00000000000,1521000.00000000000
607,MA31_39,MA31-38,1.23719000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,11460.00000000000,3204300.00000000000
608,MA31_29,MA31-29,5.06831000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,31570.68069800000,13126868.59340000000
609,MA31_40,MA31-40,1.20892000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,10000.00000000000,3131100.00000000000
610,MA31_35,MA31-35,0.44154600000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,7440.00000000000,1143600.00000000000
611,MA31_23,MA31-23,1.96785000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,13900.00110000000,5096699.97550000000
612,MA31_31,MA31-31,1.45692000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,14240.00050000000,3773399.99700000000
613,MA31_30,MA31-30,5.12300000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,26560.00000000000,13268500.00000000000
614,MA31_21,MA31-21,1.31767000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,14416.40957720000,3412754.99800000000
